"country","month","ip_index","ip_gr_yoy"
"Romania","1977-01",NA,NA
"Romania","1977-02",NA,NA
"Romania","1977-03",NA,NA
"Romania","1977-04",NA,NA
"Romania","1977-05",NA,NA
"Romania","1977-06",NA,NA
"Romania","1977-07",NA,NA
"Romania","1977-08",NA,NA
"Romania","1977-09",NA,NA
"Romania","1977-10",NA,NA
"Romania","1977-11",NA,NA
"Romania","1977-12",NA,NA
"Romania","1978-01",NA,NA
"Romania","1978-02",NA,NA
"Romania","1978-03",NA,NA
"Romania","1978-04",NA,NA
"Romania","1978-05",NA,NA
"Romania","1978-06",NA,NA
"Romania","1978-07",NA,NA
"Romania","1978-08",NA,NA
"Romania","1978-09",NA,NA
"Romania","1978-10",NA,NA
"Romania","1978-11",NA,NA
"Romania","1978-12",NA,NA
"Romania","1979-01",NA,NA
"Romania","1979-02",NA,NA
"Romania","1979-03",NA,NA
"Romania","1979-04",NA,NA
"Romania","1979-05",NA,NA
"Romania","1979-06",NA,NA
"Romania","1979-07",NA,NA
"Romania","1979-08",NA,NA
"Romania","1979-09",NA,NA
"Romania","1979-10",NA,NA
"Romania","1979-11",NA,NA
"Romania","1979-12",NA,NA
"Romania","1980-01",NA,NA
"Romania","1980-02",NA,NA
"Romania","1980-03",NA,NA
"Romania","1980-04",NA,NA
"Romania","1980-05",NA,NA
"Romania","1980-06",NA,NA
"Romania","1980-07",NA,NA
"Romania","1980-08",NA,NA
"Romania","1980-09",NA,NA
"Romania","1980-10",NA,NA
"Romania","1980-11",NA,NA
"Romania","1980-12",NA,NA
"Romania","1981-01",NA,NA
"Romania","1981-02",NA,NA
"Romania","1981-03",NA,NA
"Romania","1981-04",NA,NA
"Romania","1981-05",NA,NA
"Romania","1981-06",NA,NA
"Romania","1981-07",NA,NA
"Romania","1981-08",NA,NA
"Romania","1981-09",NA,NA
"Romania","1981-10",NA,NA
"Romania","1981-11",NA,NA
"Romania","1981-12",NA,NA
"Romania","1982-01",NA,NA
"Romania","1982-02",NA,NA
"Romania","1982-03",NA,NA
"Romania","1982-04",NA,NA
"Romania","1982-05",NA,NA
"Romania","1982-06",NA,NA
"Romania","1982-07",NA,NA
"Romania","1982-08",NA,NA
"Romania","1982-09",NA,NA
"Romania","1982-10",NA,NA
"Romania","1982-11",NA,NA
"Romania","1982-12",NA,NA
"Romania","1983-01",NA,NA
"Romania","1983-02",NA,NA
"Romania","1983-03",NA,NA
"Romania","1983-04",NA,NA
"Romania","1983-05",NA,NA
"Romania","1983-06",NA,NA
"Romania","1983-07",NA,NA
"Romania","1983-08",NA,NA
"Romania","1983-09",NA,NA
"Romania","1983-10",NA,NA
"Romania","1983-11",NA,NA
"Romania","1983-12",NA,NA
"Romania","1984-01",NA,NA
"Romania","1984-02",NA,NA
"Romania","1984-03",NA,NA
"Romania","1984-04",NA,NA
"Romania","1984-05",NA,NA
"Romania","1984-06",NA,NA
"Romania","1984-07",NA,NA
"Romania","1984-08",NA,NA
"Romania","1984-09",NA,NA
"Romania","1984-10",NA,NA
"Romania","1984-11",NA,NA
"Romania","1984-12",NA,NA
"Romania","1985-01",NA,NA
"Romania","1985-02",NA,NA
"Romania","1985-03",NA,NA
"Romania","1985-04",NA,NA
"Romania","1985-05",NA,NA
"Romania","1985-06",NA,NA
"Romania","1985-07",NA,NA
"Romania","1985-08",NA,NA
"Romania","1985-09",NA,NA
"Romania","1985-10",NA,NA
"Romania","1985-11",NA,NA
"Romania","1985-12",NA,NA
"Romania","1986-01",NA,NA
"Romania","1986-02",NA,NA
"Romania","1986-03",NA,NA
"Romania","1986-04",NA,NA
"Romania","1986-05",NA,NA
"Romania","1986-06",NA,NA
"Romania","1986-07",NA,NA
"Romania","1986-08",NA,NA
"Romania","1986-09",NA,NA
"Romania","1986-10",NA,NA
"Romania","1986-11",NA,NA
"Romania","1986-12",NA,NA
"Romania","1987-01",NA,NA
"Romania","1987-02",NA,NA
"Romania","1987-03",NA,NA
"Romania","1987-04",NA,NA
"Romania","1987-05",NA,NA
"Romania","1987-06",NA,NA
"Romania","1987-07",NA,NA
"Romania","1987-08",NA,NA
"Romania","1987-09",NA,NA
"Romania","1987-10",NA,NA
"Romania","1987-11",NA,NA
"Romania","1987-12",NA,NA
"Romania","1988-01",NA,NA
"Romania","1988-02",NA,NA
"Romania","1988-03",NA,NA
"Romania","1988-04",NA,NA
"Romania","1988-05",NA,NA
"Romania","1988-06",NA,NA
"Romania","1988-07",NA,NA
"Romania","1988-08",NA,NA
"Romania","1988-09",NA,NA
"Romania","1988-10",NA,NA
"Romania","1988-11",NA,NA
"Romania","1988-12",NA,NA
"Romania","1989-01",NA,NA
"Romania","1989-02",NA,NA
"Romania","1989-03",NA,NA
"Romania","1989-04",NA,NA
"Romania","1989-05",NA,NA
"Romania","1989-06",NA,NA
"Romania","1989-07",NA,NA
"Romania","1989-08",NA,NA
"Romania","1989-09",NA,NA
"Romania","1989-10",NA,NA
"Romania","1989-11",NA,NA
"Romania","1989-12",NA,NA
"Romania","1990-01",NA,NA
"Romania","1990-02",NA,NA
"Romania","1990-03",NA,NA
"Romania","1990-04",NA,NA
"Romania","1990-05",NA,NA
"Romania","1990-06",NA,NA
"Romania","1990-07",NA,NA
"Romania","1990-08",NA,NA
"Romania","1990-09",NA,NA
"Romania","1990-10",NA,NA
"Romania","1990-11",NA,NA
"Romania","1990-12",NA,NA
"Romania","1991-01",NA,NA
"Romania","1991-02",NA,NA
"Romania","1991-03",NA,NA
"Romania","1991-04",NA,NA
"Romania","1991-05",NA,NA
"Romania","1991-06",NA,NA
"Romania","1991-07",NA,NA
"Romania","1991-08",NA,NA
"Romania","1991-09",NA,NA
"Romania","1991-10",NA,NA
"Romania","1991-11",NA,NA
"Romania","1991-12",NA,NA
"Romania","1992-01",NA,NA
"Romania","1992-02",NA,NA
"Romania","1992-03",NA,NA
"Romania","1992-04",NA,NA
"Romania","1992-05",NA,NA
"Romania","1992-06",NA,NA
"Romania","1992-07",NA,NA
"Romania","1992-08",NA,NA
"Romania","1992-09",NA,NA
"Romania","1992-10",NA,NA
"Romania","1992-11",NA,NA
"Romania","1992-12",NA,NA
"Romania","1993-01",NA,NA
"Romania","1993-02",NA,NA
"Romania","1993-03",NA,NA
"Romania","1993-04",NA,NA
"Romania","1993-05",NA,NA
"Romania","1993-06",NA,NA
"Romania","1993-07",NA,NA
"Romania","1993-08",NA,NA
"Romania","1993-09",NA,NA
"Romania","1993-10",NA,NA
"Romania","1993-11",NA,NA
"Romania","1993-12",NA,NA
"Romania","1994-01",NA,NA
"Romania","1994-02",NA,NA
"Romania","1994-03",NA,NA
"Romania","1994-04",NA,NA
"Romania","1994-05",NA,NA
"Romania","1994-06",NA,NA
"Romania","1994-07",NA,NA
"Romania","1994-08",NA,NA
"Romania","1994-09",NA,NA
"Romania","1994-10",NA,NA
"Romania","1994-11",NA,NA
"Romania","1994-12",NA,NA
"Romania","1995-01",NA,NA
"Romania","1995-02",NA,NA
"Romania","1995-03",NA,NA
"Romania","1995-04",NA,NA
"Romania","1995-05",NA,NA
"Romania","1995-06",NA,NA
"Romania","1995-07",NA,NA
"Romania","1995-08",NA,NA
"Romania","1995-09",NA,NA
"Romania","1995-10",NA,NA
"Romania","1995-11",NA,NA
"Romania","1995-12",NA,NA
"Romania","1996-01",NA,NA
"Romania","1996-02",NA,NA
"Romania","1996-03",NA,NA
"Romania","1996-04",NA,NA
"Romania","1996-05",NA,NA
"Romania","1996-06",NA,NA
"Romania","1996-07",NA,NA
"Romania","1996-08",NA,NA
"Romania","1996-09",NA,NA
"Romania","1996-10",NA,NA
"Romania","1996-11",NA,NA
"Romania","1996-12",NA,NA
"Romania","1997-01",NA,NA
"Romania","1997-02",NA,NA
"Romania","1997-03",NA,NA
"Romania","1997-04",NA,NA
"Romania","1997-05",NA,NA
"Romania","1997-06",NA,NA
"Romania","1997-07",NA,NA
"Romania","1997-08",NA,NA
"Romania","1997-09",NA,NA
"Romania","1997-10",NA,NA
"Romania","1997-11",NA,NA
"Romania","1997-12",NA,NA
"Romania","1998-01",NA,NA
"Romania","1998-02",NA,NA
"Romania","1998-03",NA,NA
"Romania","1998-04",NA,NA
"Romania","1998-05",NA,NA
"Romania","1998-06",NA,NA
"Romania","1998-07",NA,NA
"Romania","1998-08",NA,NA
"Romania","1998-09",NA,NA
"Romania","1998-10",NA,NA
"Romania","1998-11",NA,NA
"Romania","1998-12",NA,NA
"Romania","1999-01",NA,NA
"Romania","1999-02",NA,NA
"Romania","1999-03",NA,NA
"Romania","1999-04",NA,NA
"Romania","1999-05",NA,NA
"Romania","1999-06",NA,NA
"Romania","1999-07",NA,NA
"Romania","1999-08",NA,NA
"Romania","1999-09",NA,NA
"Romania","1999-10",NA,NA
"Romania","1999-11",NA,NA
"Romania","1999-12",NA,NA
"Romania","2000-01",58,NA
"Romania","2000-02",58.3,NA
"Romania","2000-03",59.4,NA
"Romania","2000-04",59.8,NA
"Romania","2000-05",59.6,NA
"Romania","2000-06",60.9,NA
"Romania","2000-07",60.4,NA
"Romania","2000-08",61.1,NA
"Romania","2000-09",61.1,NA
"Romania","2000-10",61.4,NA
"Romania","2000-11",61.9,NA
"Romania","2000-12",63.4,NA
"Romania","2001-01",63.2,8.96551724137931
"Romania","2001-02",64.2,10.1200686106347
"Romania","2001-03",63.9,7.57575757575757
"Romania","2001-04",63.4,6.0200668896321
"Romania","2001-05",63.5,6.54362416107381
"Romania","2001-06",62.2,2.13464696223318
"Romania","2001-07",63.2,4.63576158940397
"Romania","2001-08",62.3,1.96399345335514
"Romania","2001-09",62.8,2.7823240589198
"Romania","2001-10",62.6,1.95439739413681
"Romania","2001-11",62.3,0.646203554119551
"Romania","2001-12",61.5,-2.9968454258675
"Romania","2002-01",62.4,-1.26582278481013
"Romania","2002-02",62.3,-2.9595015576324
"Romania","2002-03",62.8,-1.72143974960877
"Romania","2002-04",63.9,0.788643533123023
"Romania","2002-05",58.3,-8.18897637795276
"Romania","2002-06",62.9,1.12540192926045
"Romania","2002-07",63.3,0.158227848101267
"Romania","2002-08",64.2,3.04975922953452
"Romania","2002-09",64,1.91082802547771
"Romania","2002-10",64.1,2.3961661341853
"Romania","2002-11",64.2,3.04975922953452
"Romania","2002-12",63.5,3.2520325203252
"Romania","2003-01",63.1,1.12179487179487
"Romania","2003-02",62.2,-0.160513643659699
"Romania","2003-03",61.4,-2.22929936305732
"Romania","2003-04",62.8,-1.72143974960877
"Romania","2003-05",62.6,7.37564322469983
"Romania","2003-06",63.9,1.58982511923689
"Romania","2003-07",63.1,-0.315955766192721
"Romania","2003-08",62.8,-2.18068535825546
"Romania","2003-09",62.1,-2.96875
"Romania","2003-10",62,-3.2761310452418
"Romania","2003-11",62.2,-3.11526479750779
"Romania","2003-12",62.6,-1.41732283464566
"Romania","2004-01",63,-0.158478605388279
"Romania","2004-02",63.2,1.60771704180065
"Romania","2004-03",63,2.60586319218241
"Romania","2004-04",61.9,-1.43312101910827
"Romania","2004-05",64.6,3.19488817891374
"Romania","2004-06",63,-1.40845070422535
"Romania","2004-07",64.1,1.58478605388273
"Romania","2004-08",64.7,3.02547770700639
"Romania","2004-09",63.3,1.93236714975844
"Romania","2004-10",64.1,3.38709677419353
"Romania","2004-11",63.8,2.57234726688103
"Romania","2004-12",63.3,1.11821086261981
"Romania","2005-01",62.5,-0.793650793650791
"Romania","2005-02",61.7,-2.37341772151899
"Romania","2005-03",62.6,-0.634920634920633
"Romania","2005-04",65.3,5.49273021001615
"Romania","2005-05",58,-10.2167182662539
"Romania","2005-06",61,-3.17460317460317
"Romania","2005-07",61.7,-3.74414976599062
"Romania","2005-08",64,-1.08191653786708
"Romania","2005-09",63.6,0.473933649289116
"Romania","2005-10",63.6,-0.780031201248044
"Romania","2005-11",65.4,2.50783699059562
"Romania","2005-12",66.6,5.21327014218009
"Romania","2006-01",65.8,5.28
"Romania","2006-02",65.8,6.64505672609399
"Romania","2006-03",67.1,7.18849840255591
"Romania","2006-04",68.1,4.28790199081164
"Romania","2006-05",67.7,16.7241379310345
"Romania","2006-06",68.4,12.1311475409836
"Romania","2006-07",68.9,11.6693679092382
"Romania","2006-08",69.7,8.90625
"Romania","2006-09",71.5,12.4213836477987
"Romania","2006-10",71.6,12.5786163522013
"Romania","2006-11",71.7,9.63302752293578
"Romania","2006-12",73.9,10.960960960961
"Romania","2007-01",73.7,12.0060790273556
"Romania","2007-02",74.8,13.677811550152
"Romania","2007-03",79.1,17.8837555886736
"Romania","2007-04",73.6,8.07635829662261
"Romania","2007-05",75.4,11.3737075332349
"Romania","2007-06",75.8,10.8187134502924
"Romania","2007-07",76.1,10.4499274310595
"Romania","2007-08",76.2,9.32568149210904
"Romania","2007-09",75.5,5.5944055944056
"Romania","2007-10",76.9,7.40223463687153
"Romania","2007-11",78.6,9.62343096234308
"Romania","2007-12",78.6,6.35994587280106
"Romania","2008-01",80.2,8.81953867028493
"Romania","2008-02",82.7,10.5614973262032
"Romania","2008-03",80.4,1.64348925410873
"Romania","2008-04",79.9,8.55978260869568
"Romania","2008-05",81,7.42705570291777
"Romania","2008-06",79.6,5.0131926121372
"Romania","2008-07",78.7,3.41655716162945
"Romania","2008-08",78.5,3.01837270341208
"Romania","2008-09",78.3,3.70860927152317
"Romania","2008-10",77.3,0.520156046814035
"Romania","2008-11",74.5,-5.21628498727734
"Romania","2008-12",67.6,-13.9949109414758
"Romania","2009-01",68.7,-14.3391521197007
"Romania","2009-02",71.4,-13.6638452237001
"Romania","2009-03",71.9,-10.5721393034826
"Romania","2009-04",72.2,-9.63704630788486
"Romania","2009-05",74.9,-7.53086419753086
"Romania","2009-06",74.6,-6.28140703517588
"Romania","2009-07",75.3,-4.32020330368489
"Romania","2009-08",74.2,-5.47770700636943
"Romania","2009-09",75.5,-3.57598978288634
"Romania","2009-10",76.6,-0.90556274256145
"Romania","2009-11",76,2.01342281879195
"Romania","2009-12",73.9,9.31952662721896
"Romania","2010-01",74.1,7.86026200873362
"Romania","2010-02",73.2,2.52100840336134
"Romania","2010-03",75.4,4.86787204450625
"Romania","2010-04",76.5,5.95567867036011
"Romania","2010-05",75.6,0.934579439252325
"Romania","2010-06",78.6,5.36193029490617
"Romania","2010-07",78.7,4.51527224435593
"Romania","2010-08",73.3,-1.21293800539084
"Romania","2010-09",79.5,5.29801324503312
"Romania","2010-10",81.3,6.13577023498695
"Romania","2010-11",80.8,6.31578947368421
"Romania","2010-12",81.8,10.6901217861975
"Romania","2011-01",81.9,10.5263157894737
"Romania","2011-02",83,13.3879781420765
"Romania","2011-03",83.7,11.0079575596817
"Romania","2011-04",83.6,9.28104575163398
"Romania","2011-05",82.9,9.65608465608467
"Romania","2011-06",81.3,3.43511450381679
"Romania","2011-07",83.7,6.35324015247776
"Romania","2011-08",84.7,15.5525238744884
"Romania","2011-09",84.2,5.91194968553459
"Romania","2011-10",84.6,4.05904059040589
"Romania","2011-11",84.8,4.95049504950495
"Romania","2011-12",84.9,3.78973105134475
"Romania","2012-01",84.6,3.29670329670328
"Romania","2012-02",83.4,0.481927710843388
"Romania","2012-03",85.8,2.50896057347669
"Romania","2012-04",84.2,0.717703349282317
"Romania","2012-05",87.8,5.91073582629673
"Romania","2012-06",85.1,4.67404674046741
"Romania","2012-07",85.3,1.91158900836319
"Romania","2012-08",86.4,2.00708382526564
"Romania","2012-09",87.8,4.27553444180522
"Romania","2012-10",85.9,1.53664302600474
"Romania","2012-11",88.5,4.36320754716981
"Romania","2012-12",88.2,3.88692579505301
"Romania","2013-01",89.1,5.3191489361702
"Romania","2013-02",89.8,7.67386091127098
"Romania","2013-03",88.8,3.4965034965035
"Romania","2013-04",98.7,17.2209026128266
"Romania","2013-05",86.6,-1.36674259681093
"Romania","2013-06",92,8.10810810810811
"Romania","2013-07",93,9.02696365767879
"Romania","2013-08",92.6,7.17592592592591
"Romania","2013-09",94.7,7.85876993166288
"Romania","2013-10",95.7,11.4086146682189
"Romania","2013-11",96.6,9.15254237288135
"Romania","2013-12",95.1,7.82312925170068
"Romania","2014-01",97.5,9.42760942760943
"Romania","2014-02",98,9.13140311804008
"Romania","2014-03",98.3,10.6981981981982
"Romania","2014-04",99.7,1.01317122593718
"Romania","2014-05",100,15.473441108545
"Romania","2014-06",99.2,7.82608695652174
"Romania","2014-07",98.4,5.80645161290323
"Romania","2014-08",94.7,2.26781857451406
"Romania","2014-09",99,4.54065469904963
"Romania","2014-10",99.6,4.07523510971786
"Romania","2014-11",99.4,2.89855072463769
"Romania","2014-12",98.1,3.15457413249212
"Romania","2015-01",102,4.61538461538462
"Romania","2015-02",100.1,2.14285714285714
"Romania","2015-03",99.4,1.11902339776195
"Romania","2015-04",100.1,0.40120361083249
"Romania","2015-05",100.9,0.900000000000012
"Romania","2015-06",99.5,0.302419354838701
"Romania","2015-07",101.8,3.45528455284552
"Romania","2015-08",103,8.76451953537487
"Romania","2015-09",101.2,2.22222222222221
"Romania","2015-10",101.7,2.10843373493976
"Romania","2015-11",102,2.61569416498992
"Romania","2015-12",101.6,3.56778797145769
"Romania","2016-01",102,0
"Romania","2016-02",103.2,3.09690309690311
"Romania","2016-03",101.6,2.21327967806839
"Romania","2016-04",110.5,10.3896103896104
"Romania","2016-05",99.7,-1.18929633300298
"Romania","2016-06",103,3.5175879396985
"Romania","2016-07",103.9,2.06286836935168
"Romania","2016-08",106.2,3.10679611650486
"Romania","2016-09",104,2.76679841897234
"Romania","2016-10",105.1,3.34316617502457
"Romania","2016-11",105.9,3.82352941176471
"Romania","2016-12",105.9,4.23228346456694
"Romania","2017-01",107.7,5.58823529411765
"Romania","2017-02",108.3,4.94186046511627
"Romania","2017-03",111.7,9.94094488188977
"Romania","2017-04",112.3,1.62895927601809
"Romania","2017-05",114.5,14.8445336008024
"Romania","2017-06",113.1,9.80582524271845
"Romania","2017-07",112.1,7.8922040423484
"Romania","2017-08",114.2,7.53295668549905
"Romania","2017-09",114.1,9.71153846153845
"Romania","2017-10",114.4,8.84871550903903
"Romania","2017-11",115.5,9.06515580736544
"Romania","2017-12",120.5,13.7865911237016
"Romania","2018-01",116.4,8.07799442896937
"Romania","2018-02",115.6,6.74053554939982
"Romania","2018-03",116.4,4.20769919427038
"Romania","2018-04",119.1,6.05520926090828
"Romania","2018-05",118.6,3.58078602620087
"Romania","2018-06",120.2,6.27763041556146
"Romania","2018-07",118.2,5.44157002676182
"Romania","2018-08",120.5,5.51663747810858
"Romania","2018-09",120.9,5.95968448729185
"Romania","2018-10",120.5,5.33216783216783
"Romania","2018-11",120.3,4.15584415584416
"Romania","2018-12",119.2,-1.07883817427386
"Romania","2019-01",116.8,0.343642611683848
"Romania","2019-02",117.7,1.81660899653979
"Romania","2019-03",118.2,1.54639175257731
"Romania","2019-04",119,-0.0839630562552429
"Romania","2019-05",116.5,-1.77065767284991
"Romania","2019-06",114.4,-4.82529118136439
"Romania","2019-07",112.3,-4.99153976311337
"Romania","2019-08",112.9,-6.30705394190871
"Romania","2019-09",113.5,-6.12076095947064
"Romania","2019-10",111.3,-7.63485477178424
"Romania","2019-11",111.2,-7.56442227763923
"Romania","2019-12",111,-6.87919463087249
"Romania","2020-01",113.8,-2.56849315068494
"Romania","2020-02",115.4,-1.95412064570942
"Romania","2020-03",101.1,-14.4670050761421
"Romania","2020-04",72.9,-38.7394957983193
"Romania","2020-05",84.3,-27.6394849785408
"Romania","2020-06",98,-14.3356643356643
"Romania","2020-07",103.2,-8.1032947462155
"Romania","2020-08",108.7,-3.72010628875111
"Romania","2020-09",110.3,-2.8193832599119
"Romania","2020-10",112.3,0.898472596585798
"Romania","2020-11",111.8,0.539568345323738
"Romania","2020-12",112.8,1.62162162162163
"Romania","2021-01",113.5,-0.263620386643226
"Romania","2021-02",113.4,-1.73310225303293
"Romania","2021-03",115.8,14.540059347181
"Romania","2021-04",120.1,64.7462277091906
"Romania","2021-05",110,30.4863582443654
"Romania","2021-06",110.3,12.5510204081633
"Romania","2021-07",109.3,5.91085271317828
"Romania","2021-08",108.9,0.183992640294384
"Romania","2021-09",106.4,-3.53581142339074
"Romania","2021-10",107,-4.71950133570792
"Romania","2021-11",110.2,-1.43112701252236
"Romania","2021-12",111.5,-1.15248226950354
"Romania","2022-01",113.5,0
"Romania","2022-02",112.1,-1.14638447971782
"Romania","2022-03",111.1,-4.0587219343696
"Romania","2022-04",111.4,-7.24396336386344
"Romania","2022-05",110.6,0.545454545454538
"Romania","2022-06",108,-2.08522212148685
"Romania","2022-07",108.5,-0.731930466605668
"Romania","2022-08",108.6,-0.275482093663926
"Romania","2022-09",108.1,1.59774436090225
"Romania","2022-10",107.6,0.560747663551386
"Romania","2022-11",106.2,-3.62976406533575
"Romania","2022-12",104.5,-6.27802690582959
"Romania","2023-01",106.9,-5.81497797356828
"Romania","2023-02",107,-4.54950936663693
"Romania","2023-03",107.1,-3.6003600360036
"Romania","2023-04",106.2,-4.66786355475763
"Romania","2023-05",104.2,-5.78661844484628
"Romania","2023-06",102.2,-5.37037037037037
"Romania","2023-07",102.9,-5.16129032258064
"Romania","2023-08",102.9,-5.24861878453038
"Romania","2023-09",103.5,-4.25531914893616
"Romania","2023-10",102.1,-5.11152416356877
"Romania","2023-11",101.8,-4.14312617702449
"Romania","2023-12",102.1,-2.29665071770335
"Romania","2024-01",NA,NA
"Romania","2024-02",NA,NA
"Romania","2024-03",NA,NA
"Romania","2024-04",NA,NA
"Romania","2024-05",NA,NA
"Romania","2024-06",NA,NA
"Romania","2024-07",NA,NA
"Romania","2024-08",NA,NA
"Romania","2024-09",NA,NA
"Romania","2024-10",NA,NA
"Romania","2024-11",NA,NA
"Romania","2024-12",NA,NA
"Romania","2025-01",NA,NA
"Romania","2025-02",NA,NA
"Romania","2025-03",NA,NA
"Romania","2025-04",NA,NA
"Romania","2025-05",NA,NA
"Romania","2025-06",NA,NA
"Romania","2025-07",NA,NA
"Romania","2025-08",NA,NA
"Romania","2025-09",NA,NA
"Romania","2025-10",NA,NA
"Romania","2025-11",NA,NA
"Romania","2025-12",NA,NA
"Romania","2026-01",NA,NA
"Sweden","1953-01",NA,NA
"Sweden","1953-02",NA,NA
"Sweden","1953-03",NA,NA
"Sweden","1953-04",NA,NA
"Sweden","1953-05",NA,NA
"Sweden","1953-06",NA,NA
"Sweden","1953-07",NA,NA
"Sweden","1953-08",NA,NA
"Sweden","1953-09",NA,NA
"Sweden","1953-10",NA,NA
"Sweden","1953-11",NA,NA
"Sweden","1953-12",NA,NA
"Sweden","1954-01",NA,NA
"Sweden","1954-02",NA,NA
"Sweden","1954-03",NA,NA
"Sweden","1954-04",NA,NA
"Sweden","1954-05",NA,NA
"Sweden","1954-06",NA,NA
"Sweden","1954-07",NA,NA
"Sweden","1954-08",NA,NA
"Sweden","1954-09",NA,NA
"Sweden","1954-10",NA,NA
"Sweden","1954-11",NA,NA
"Sweden","1954-12",NA,NA
"Sweden","1955-01",NA,NA
"Sweden","1955-02",NA,NA
"Sweden","1955-03",NA,NA
"Sweden","1955-04",NA,NA
"Sweden","1955-05",NA,NA
"Sweden","1955-06",NA,NA
"Sweden","1955-07",NA,NA
"Sweden","1955-08",NA,NA
"Sweden","1955-09",NA,NA
"Sweden","1955-10",NA,NA
"Sweden","1955-11",NA,NA
"Sweden","1955-12",NA,NA
"Sweden","1956-01",NA,NA
"Sweden","1956-02",NA,NA
"Sweden","1956-03",NA,NA
"Sweden","1956-04",NA,NA
"Sweden","1956-05",NA,NA
"Sweden","1956-06",NA,NA
"Sweden","1956-07",NA,NA
"Sweden","1956-08",NA,NA
"Sweden","1956-09",NA,NA
"Sweden","1956-10",NA,NA
"Sweden","1956-11",NA,NA
"Sweden","1956-12",NA,NA
"Sweden","1957-01",NA,NA
"Sweden","1957-02",NA,NA
"Sweden","1957-03",NA,NA
"Sweden","1957-04",NA,NA
"Sweden","1957-05",NA,NA
"Sweden","1957-06",NA,NA
"Sweden","1957-07",NA,NA
"Sweden","1957-08",NA,NA
"Sweden","1957-09",NA,NA
"Sweden","1957-10",NA,NA
"Sweden","1957-11",NA,NA
"Sweden","1957-12",NA,NA
"Sweden","1958-01",NA,NA
"Sweden","1958-02",NA,NA
"Sweden","1958-03",NA,NA
"Sweden","1958-04",NA,NA
"Sweden","1958-05",NA,NA
"Sweden","1958-06",NA,NA
"Sweden","1958-07",NA,NA
"Sweden","1958-08",NA,NA
"Sweden","1958-09",NA,NA
"Sweden","1958-10",NA,NA
"Sweden","1958-11",NA,NA
"Sweden","1958-12",NA,NA
"Sweden","1959-01",NA,NA
"Sweden","1959-02",NA,NA
"Sweden","1959-03",NA,NA
"Sweden","1959-04",NA,NA
"Sweden","1959-05",NA,NA
"Sweden","1959-06",NA,NA
"Sweden","1959-07",NA,NA
"Sweden","1959-08",NA,NA
"Sweden","1959-09",NA,NA
"Sweden","1959-10",NA,NA
"Sweden","1959-11",NA,NA
"Sweden","1959-12",NA,NA
"Sweden","1960-01",NA,NA
"Sweden","1960-02",NA,NA
"Sweden","1960-03",NA,NA
"Sweden","1960-04",NA,NA
"Sweden","1960-05",NA,NA
"Sweden","1960-06",NA,NA
"Sweden","1960-07",NA,NA
"Sweden","1960-08",NA,NA
"Sweden","1960-09",NA,NA
"Sweden","1960-10",NA,NA
"Sweden","1960-11",NA,NA
"Sweden","1960-12",NA,NA
"Sweden","1961-01",NA,NA
"Sweden","1961-02",NA,NA
"Sweden","1961-03",NA,NA
"Sweden","1961-04",NA,NA
"Sweden","1961-05",NA,NA
"Sweden","1961-06",NA,NA
"Sweden","1961-07",NA,NA
"Sweden","1961-08",NA,NA
"Sweden","1961-09",NA,NA
"Sweden","1961-10",NA,NA
"Sweden","1961-11",NA,NA
"Sweden","1961-12",NA,NA
"Sweden","1962-01",NA,NA
"Sweden","1962-02",NA,NA
"Sweden","1962-03",NA,NA
"Sweden","1962-04",NA,NA
"Sweden","1962-05",NA,NA
"Sweden","1962-06",NA,NA
"Sweden","1962-07",NA,NA
"Sweden","1962-08",NA,NA
"Sweden","1962-09",NA,NA
"Sweden","1962-10",NA,NA
"Sweden","1962-11",NA,NA
"Sweden","1962-12",NA,NA
"Sweden","1963-01",NA,NA
"Sweden","1963-02",NA,NA
"Sweden","1963-03",NA,NA
"Sweden","1963-04",NA,NA
"Sweden","1963-05",NA,NA
"Sweden","1963-06",NA,NA
"Sweden","1963-07",NA,NA
"Sweden","1963-08",NA,NA
"Sweden","1963-09",NA,NA
"Sweden","1963-10",NA,NA
"Sweden","1963-11",NA,NA
"Sweden","1963-12",NA,NA
"Sweden","1964-01",NA,NA
"Sweden","1964-02",NA,NA
"Sweden","1964-03",NA,NA
"Sweden","1964-04",NA,NA
"Sweden","1964-05",NA,NA
"Sweden","1964-06",NA,NA
"Sweden","1964-07",NA,NA
"Sweden","1964-08",NA,NA
"Sweden","1964-09",NA,NA
"Sweden","1964-10",NA,NA
"Sweden","1964-11",NA,NA
"Sweden","1964-12",NA,NA
"Sweden","1965-01",NA,NA
"Sweden","1965-02",NA,NA
"Sweden","1965-03",NA,NA
"Sweden","1965-04",NA,NA
"Sweden","1965-05",NA,NA
"Sweden","1965-06",NA,NA
"Sweden","1965-07",NA,NA
"Sweden","1965-08",NA,NA
"Sweden","1965-09",NA,NA
"Sweden","1965-10",NA,NA
"Sweden","1965-11",NA,NA
"Sweden","1965-12",NA,NA
"Sweden","1966-01",NA,NA
"Sweden","1966-02",NA,NA
"Sweden","1966-03",NA,NA
"Sweden","1966-04",NA,NA
"Sweden","1966-05",NA,NA
"Sweden","1966-06",NA,NA
"Sweden","1966-07",NA,NA
"Sweden","1966-08",NA,NA
"Sweden","1966-09",NA,NA
"Sweden","1966-10",NA,NA
"Sweden","1966-11",NA,NA
"Sweden","1966-12",NA,NA
"Sweden","1967-01",NA,NA
