"country","month","ur"
"Latvia","2019-06",6.4
"Latvia","2019-07",6.3
"Latvia","2019-08",6.2
"Latvia","2019-09",6
"Latvia","2019-10",5.8
"Latvia","2019-11",5.9
"Latvia","2019-12",6.5
"Latvia","2020-01",7
"Latvia","2020-02",7.2
"Latvia","2020-03",7.6
"Latvia","2020-04",8.4
"Latvia","2020-05",8.7
"Latvia","2020-06",8.8
"Latvia","2020-07",8.7
"Latvia","2020-08",8.6
"Latvia","2020-09",8.3
"Latvia","2020-10",8.1
"Latvia","2020-11",8
"Latvia","2020-12",7.8
"Latvia","2021-01",7.7
"Latvia","2021-02",7.7
"Latvia","2021-03",7.7
"Latvia","2021-04",7.9
"Latvia","2021-05",8
"Latvia","2021-06",7.9
"Latvia","2021-07",7.7
"Latvia","2021-08",7.3
"Latvia","2021-09",7.1
"Latvia","2021-10",7.1
"Latvia","2021-11",7.3
"Latvia","2021-12",7.3
"Latvia","2022-01",7.1
"Latvia","2022-02",6.9
"Latvia","2022-03",6.8
"Latvia","2022-04",6.7
"Latvia","2022-05",6.6
"Latvia","2022-06",6.6
"Latvia","2022-07",6.9
"Latvia","2022-08",7
"Latvia","2022-09",7.1
"Latvia","2022-10",7
"Latvia","2022-11",6.8
"Latvia","2022-12",6.6
"Latvia","2023-01",6.2
"Latvia","2023-02",6
"Latvia","2023-03",6
"Latvia","2023-04",6.2
"Latvia","2023-05",6.5
"Latvia","2023-06",6.6
"Latvia","2023-07",6.6
"Latvia","2023-08",6.6
"Latvia","2023-09",6.7
"Latvia","2023-10",6.8
"Latvia","2023-11",7
"Latvia","2023-12",7
"Latvia","2024-01",6.9
"Latvia","2024-02",6.9
"Latvia","2024-03",6.9
"Latvia","2024-04",7
"Latvia","2024-05",7
"Latvia","2024-06",6.9
"Latvia","2024-07",6.8
"Latvia","2024-08",6.9
"Latvia","2024-09",6.8
"Latvia","2024-10",6.9
"Latvia","2024-11",7
"Latvia","2024-12",7
"Latvia","2025-01",7.2
"Latvia","2025-02",7.2
"Latvia","2025-03",6.9
"Latvia","2025-04",6.7
"Latvia","2025-05",6.7
"Latvia","2025-06",6.7
"Latvia","2025-07",7
"Latvia","2025-08",7.1
"Latvia","2025-09",7.2
"Latvia","2025-10",7.1
"Latvia","2025-11",7.1
"Latvia","2025-12",7
"Lithuania","1983-01",NA
"Lithuania","1983-02",NA
"Lithuania","1983-03",NA
"Lithuania","1983-04",NA
"Lithuania","1983-05",NA
"Lithuania","1983-06",NA
"Lithuania","1983-07",NA
"Lithuania","1983-08",NA
"Lithuania","1983-09",NA
"Lithuania","1983-10",NA
"Lithuania","1983-11",NA
"Lithuania","1983-12",NA
"Lithuania","1984-01",NA
"Lithuania","1984-02",NA
"Lithuania","1984-03",NA
"Lithuania","1984-04",NA
"Lithuania","1984-05",NA
"Lithuania","1984-06",NA
"Lithuania","1984-07",NA
"Lithuania","1984-08",NA
"Lithuania","1984-09",NA
"Lithuania","1984-10",NA
"Lithuania","1984-11",NA
"Lithuania","1984-12",NA
"Lithuania","1985-01",NA
"Lithuania","1985-02",NA
"Lithuania","1985-03",NA
"Lithuania","1985-04",NA
"Lithuania","1985-05",NA
"Lithuania","1985-06",NA
"Lithuania","1985-07",NA
"Lithuania","1985-08",NA
"Lithuania","1985-09",NA
"Lithuania","1985-10",NA
"Lithuania","1985-11",NA
"Lithuania","1985-12",NA
"Lithuania","1986-01",NA
"Lithuania","1986-02",NA
"Lithuania","1986-03",NA
"Lithuania","1986-04",NA
"Lithuania","1986-05",NA
"Lithuania","1986-06",NA
"Lithuania","1986-07",NA
"Lithuania","1986-08",NA
"Lithuania","1986-09",NA
"Lithuania","1986-10",NA
"Lithuania","1986-11",NA
"Lithuania","1986-12",NA
"Lithuania","1987-01",NA
"Lithuania","1987-02",NA
"Lithuania","1987-03",NA
"Lithuania","1987-04",NA
"Lithuania","1987-05",NA
"Lithuania","1987-06",NA
"Lithuania","1987-07",NA
"Lithuania","1987-08",NA
"Lithuania","1987-09",NA
"Lithuania","1987-10",NA
"Lithuania","1987-11",NA
"Lithuania","1987-12",NA
"Lithuania","1988-01",NA
"Lithuania","1988-02",NA
"Lithuania","1988-03",NA
"Lithuania","1988-04",NA
"Lithuania","1988-05",NA
"Lithuania","1988-06",NA
"Lithuania","1988-07",NA
"Lithuania","1988-08",NA
"Lithuania","1988-09",NA
"Lithuania","1988-10",NA
"Lithuania","1988-11",NA
"Lithuania","1988-12",NA
"Lithuania","1989-01",NA
"Lithuania","1989-02",NA
"Lithuania","1989-03",NA
"Lithuania","1989-04",NA
"Lithuania","1989-05",NA
"Lithuania","1989-06",NA
"Lithuania","1989-07",NA
"Lithuania","1989-08",NA
"Lithuania","1989-09",NA
"Lithuania","1989-10",NA
"Lithuania","1989-11",NA
"Lithuania","1989-12",NA
"Lithuania","1990-01",NA
"Lithuania","1990-02",NA
"Lithuania","1990-03",NA
"Lithuania","1990-04",NA
"Lithuania","1990-05",NA
"Lithuania","1990-06",NA
"Lithuania","1990-07",NA
"Lithuania","1990-08",NA
"Lithuania","1990-09",NA
"Lithuania","1990-10",NA
"Lithuania","1990-11",NA
"Lithuania","1990-12",NA
"Lithuania","1991-01",NA
"Lithuania","1991-02",NA
"Lithuania","1991-03",NA
"Lithuania","1991-04",NA
"Lithuania","1991-05",NA
"Lithuania","1991-06",NA
"Lithuania","1991-07",NA
"Lithuania","1991-08",NA
"Lithuania","1991-09",NA
"Lithuania","1991-10",NA
"Lithuania","1991-11",NA
"Lithuania","1991-12",NA
"Lithuania","1992-01",NA
"Lithuania","1992-02",NA
"Lithuania","1992-03",NA
"Lithuania","1992-04",NA
"Lithuania","1992-05",NA
"Lithuania","1992-06",NA
"Lithuania","1992-07",NA
"Lithuania","1992-08",NA
"Lithuania","1992-09",NA
"Lithuania","1992-10",NA
"Lithuania","1992-11",NA
"Lithuania","1992-12",NA
"Lithuania","1993-01",NA
"Lithuania","1993-02",NA
"Lithuania","1993-03",NA
"Lithuania","1993-04",NA
"Lithuania","1993-05",NA
"Lithuania","1993-06",NA
"Lithuania","1993-07",NA
"Lithuania","1993-08",NA
"Lithuania","1993-09",NA
"Lithuania","1993-10",NA
"Lithuania","1993-11",NA
"Lithuania","1993-12",NA
"Lithuania","1994-01",NA
"Lithuania","1994-02",NA
"Lithuania","1994-03",NA
"Lithuania","1994-04",NA
"Lithuania","1994-05",NA
"Lithuania","1994-06",NA
"Lithuania","1994-07",NA
"Lithuania","1994-08",NA
"Lithuania","1994-09",NA
"Lithuania","1994-10",NA
"Lithuania","1994-11",NA
"Lithuania","1994-12",NA
"Lithuania","1995-01",NA
"Lithuania","1995-02",NA
"Lithuania","1995-03",NA
"Lithuania","1995-04",NA
"Lithuania","1995-05",NA
"Lithuania","1995-06",NA
"Lithuania","1995-07",NA
"Lithuania","1995-08",NA
"Lithuania","1995-09",NA
"Lithuania","1995-10",NA
"Lithuania","1995-11",NA
"Lithuania","1995-12",NA
"Lithuania","1996-01",NA
"Lithuania","1996-02",NA
"Lithuania","1996-03",NA
"Lithuania","1996-04",NA
"Lithuania","1996-05",NA
"Lithuania","1996-06",NA
"Lithuania","1996-07",NA
"Lithuania","1996-08",NA
"Lithuania","1996-09",NA
"Lithuania","1996-10",NA
"Lithuania","1996-11",NA
"Lithuania","1996-12",NA
"Lithuania","1997-01",NA
"Lithuania","1997-02",NA
"Lithuania","1997-03",NA
"Lithuania","1997-04",NA
"Lithuania","1997-05",NA
"Lithuania","1997-06",NA
"Lithuania","1997-07",NA
"Lithuania","1997-08",NA
"Lithuania","1997-09",NA
"Lithuania","1997-10",NA
"Lithuania","1997-11",NA
"Lithuania","1997-12",NA
"Lithuania","1998-01",13.9
"Lithuania","1998-02",14
"Lithuania","1998-03",13.9
"Lithuania","1998-04",13.8
"Lithuania","1998-05",13.6
"Lithuania","1998-06",13.3
"Lithuania","1998-07",12.6
"Lithuania","1998-08",12.3
"Lithuania","1998-09",12.4
"Lithuania","1998-10",12.8
"Lithuania","1998-11",13.1
"Lithuania","1998-12",13.3
"Lithuania","1999-01",13.4
"Lithuania","1999-02",13.5
"Lithuania","1999-03",13.7
"Lithuania","1999-04",13.6
"Lithuania","1999-05",13.8
"Lithuania","1999-06",14.2
"Lithuania","1999-07",14.8
"Lithuania","1999-08",15.3
"Lithuania","1999-09",15.6
"Lithuania","1999-10",15.8
"Lithuania","1999-11",15.9
"Lithuania","1999-12",15.9
"Lithuania","2000-01",15.6
"Lithuania","2000-02",15.6
"Lithuania","2000-03",15.7
"Lithuania","2000-04",16.2
"Lithuania","2000-05",16.5
"Lithuania","2000-06",16.8
"Lithuania","2000-07",17
"Lithuania","2000-08",17
"Lithuania","2000-09",16.9
"Lithuania","2000-10",16.5
"Lithuania","2000-11",16.5
"Lithuania","2000-12",16.8
"Lithuania","2001-01",17.6
"Lithuania","2001-02",17.8
"Lithuania","2001-03",17.8
"Lithuania","2001-04",17.7
"Lithuania","2001-05",17.6
"Lithuania","2001-06",17.3
"Lithuania","2001-07",16.9
"Lithuania","2001-08",16.7
"Lithuania","2001-09",16.8
"Lithuania","2001-10",17.6
"Lithuania","2001-11",17.6
"Lithuania","2001-12",17.3
"Lithuania","2002-01",16.7
"Lithuania","2002-02",16
"Lithuania","2002-03",15.1
"Lithuania","2002-04",14.1
"Lithuania","2002-05",13.3
"Lithuania","2002-06",13
"Lithuania","2002-07",12.9
"Lithuania","2002-08",12.9
"Lithuania","2002-09",12.9
"Lithuania","2002-10",12.9
"Lithuania","2002-11",12.8
"Lithuania","2002-12",12.7
"Lithuania","2003-01",12.4
"Lithuania","2003-02",12.4
"Lithuania","2003-03",12.6
"Lithuania","2003-04",12.9
"Lithuania","2003-05",13.1
"Lithuania","2003-06",13
"Lithuania","2003-07",12.7
"Lithuania","2003-08",12.4
"Lithuania","2003-09",12.2
"Lithuania","2003-10",12
"Lithuania","2003-11",11.9
"Lithuania","2003-12",11.7
"Lithuania","2004-01",11.6
"Lithuania","2004-02",11.4
"Lithuania","2004-03",11.2
"Lithuania","2004-04",11
"Lithuania","2004-05",10.9
"Lithuania","2004-06",10.8
"Lithuania","2004-07",10.8
"Lithuania","2004-08",10.8
"Lithuania","2004-09",10.7
"Lithuania","2004-10",10.7
"Lithuania","2004-11",10.5
"Lithuania","2004-12",10.3
"Lithuania","2005-01",9.8
"Lithuania","2005-02",9.5
"Lithuania","2005-03",9.3
"Lithuania","2005-04",9.3
"Lithuania","2005-05",9
"Lithuania","2005-06",8.6
"Lithuania","2005-07",8.1
"Lithuania","2005-08",7.7
"Lithuania","2005-09",7.4
"Lithuania","2005-10",7.2
"Lithuania","2005-11",7
"Lithuania","2005-12",6.9
"Lithuania","2006-01",6.7
"Lithuania","2006-02",6.4
"Lithuania","2006-03",6.2
"Lithuania","2006-04",5.9
"Lithuania","2006-05",5.8
"Lithuania","2006-06",5.8
"Lithuania","2006-07",5.9
"Lithuania","2006-08",5.8
"Lithuania","2006-09",5.6
"Lithuania","2006-10",5.3
"Lithuania","2006-11",5
"Lithuania","2006-12",5
"Lithuania","2007-01",4.3
"Lithuania","2007-02",4.4
"Lithuania","2007-03",4.4
"Lithuania","2007-04",4.4
"Lithuania","2007-05",4.3
"Lithuania","2007-06",4.3
"Lithuania","2007-07",4.3
"Lithuania","2007-08",4.2
"Lithuania","2007-09",4.2
"Lithuania","2007-10",4.1
"Lithuania","2007-11",4
"Lithuania","2007-12",4.1
"Lithuania","2008-01",4.2
"Lithuania","2008-02",4.2
"Lithuania","2008-03",4.1
"Lithuania","2008-04",4.1
"Lithuania","2008-05",4.3
"Lithuania","2008-06",4.8
"Lithuania","2008-07",5.6
"Lithuania","2008-08",6.4
"Lithuania","2008-09",7.1
"Lithuania","2008-10",7.7
"Lithuania","2008-11",8.3
"Lithuania","2008-12",9
"Lithuania","2009-01",9.8
"Lithuania","2009-02",10.7
"Lithuania","2009-03",11.6
"Lithuania","2009-04",12.6
"Lithuania","2009-05",13.4
"Lithuania","2009-06",14
"Lithuania","2009-07",14.4
"Lithuania","2009-08",14.9
"Lithuania","2009-09",15.4
"Lithuania","2009-10",15.9
"Lithuania","2009-11",16.3
"Lithuania","2009-12",16.6
"Lithuania","2010-01",16.7
"Lithuania","2010-02",17.5
"Lithuania","2010-03",17.8
"Lithuania","2010-04",18.1
"Lithuania","2010-05",18.2
"Lithuania","2010-06",18.3
"Lithuania","2010-07",18.3
"Lithuania","2010-08",18.2
"Lithuania","2010-09",18
"Lithuania","2010-10",17.9
"Lithuania","2010-11",17.6
"Lithuania","2010-12",17.4
"Lithuania","2011-01",17.2
"Lithuania","2011-02",16.8
"Lithuania","2011-03",16.5
"Lithuania","2011-04",16
"Lithuania","2011-05",15.8
"Lithuania","2011-06",15.6
"Lithuania","2011-07",15.7
"Lithuania","2011-08",15.4
"Lithuania","2011-09",14.8
"Lithuania","2011-10",14
"Lithuania","2011-11",13.5
"Lithuania","2011-12",13.5
"Lithuania","2012-01",13.9
"Lithuania","2012-02",14.1
"Lithuania","2012-03",14
"Lithuania","2012-04",13.7
"Lithuania","2012-05",13.5
"Lithuania","2012-06",13.3
"Lithuania","2012-07",13.1
"Lithuania","2012-08",13.1
"Lithuania","2012-09",13.1
"Lithuania","2012-10",13.1
"Lithuania","2012-11",13.1
"Lithuania","2012-12",12.8
"Lithuania","2013-01",12.4
"Lithuania","2013-02",12
"Lithuania","2013-03",11.8
"Lithuania","2013-04",11.9
"Lithuania","2013-05",11.7
"Lithuania","2013-06",11.6
"Lithuania","2013-07",11.7
"Lithuania","2013-08",11.8
"Lithuania","2013-09",11.7
"Lithuania","2013-10",11.7
"Lithuania","2013-11",11.7
"Lithuania","2013-12",11.6
"Lithuania","2014-01",11.6
"Lithuania","2014-02",11.3
"Lithuania","2014-03",11
"Lithuania","2014-04",11
"Lithuania","2014-05",11.2
"Lithuania","2014-06",11
"Lithuania","2014-07",10.4
"Lithuania","2014-08",10.3
"Lithuania","2014-09",10
"Lithuania","2014-10",10.3
"Lithuania","2014-11",10.5
"Lithuania","2014-12",10.2
"Lithuania","2015-01",9.6
"Lithuania","2015-02",9.3
"Lithuania","2015-03",9
"Lithuania","2015-04",9.3
"Lithuania","2015-05",9.2
"Lithuania","2015-06",9.3
"Lithuania","2015-07",9.2
"Lithuania","2015-08",9.2
"Lithuania","2015-09",9.1
"Lithuania","2015-10",9.1
"Lithuania","2015-11",8.8
"Lithuania","2015-12",8.6
"Lithuania","2016-01",8.1
"Lithuania","2016-02",8
"Lithuania","2016-03",8.1
"Lithuania","2016-04",7.9
"Lithuania","2016-05",8.3
"Lithuania","2016-06",8.1
"Lithuania","2016-07",8.1
"Lithuania","2016-08",7.9
"Lithuania","2016-09",7.7
"Lithuania","2016-10",7.6
"Lithuania","2016-11",7.6
"Lithuania","2016-12",7.6
"Lithuania","2017-01",7.8
"Lithuania","2017-02",7.8
"Lithuania","2017-03",7.6
"Lithuania","2017-04",7.5
"Lithuania","2017-05",7.2
"Lithuania","2017-06",6.9
"Lithuania","2017-07",6.8
"Lithuania","2017-08",6.7
"Lithuania","2017-09",6.6
"Lithuania","2017-10",6.8
"Lithuania","2017-11",6.8
"Lithuania","2017-12",6.8
"Lithuania","2018-01",6.9
"Lithuania","2018-02",6.8
"Lithuania","2018-03",6.6
"Lithuania","2018-04",6.2
"Lithuania","2018-05",5.9
"Lithuania","2018-06",6.1
"Lithuania","2018-07",5.9
"Lithuania","2018-08",6
"Lithuania","2018-09",6
"Lithuania","2018-10",6.1
"Lithuania","2018-11",5.9
"Lithuania","2018-12",5.9
"Lithuania","2019-01",6.1
"Lithuania","2019-02",6.2
"Lithuania","2019-03",6.2
"Lithuania","2019-04",6.1
"Lithuania","2019-05",6
"Lithuania","2019-06",6
"Lithuania","2019-07",6.2
"Lithuania","2019-08",6.3
"Lithuania","2019-09",6.4
"Lithuania","2019-10",6.4
"Lithuania","2019-11",6.5
"Lithuania","2019-12",6.9
"Lithuania","2020-01",7
"Lithuania","2020-02",7.4
"Lithuania","2020-03",7.8
"Lithuania","2020-04",8
"Lithuania","2020-05",8.6
"Lithuania","2020-06",8.9
"Lithuania","2020-07",9.2
"Lithuania","2020-08",9.2
"Lithuania","2020-09",9
"Lithuania","2020-10",9.6
"Lithuania","2020-11",9.2
"Lithuania","2020-12",8.4
"Lithuania","2021-01",7.9
"Lithuania","2021-02",7.4
"Lithuania","2021-03",7.6
"Lithuania","2021-04",7.9
"Lithuania","2021-05",7.7
"Lithuania","2021-06",7.4
"Lithuania","2021-07",6.9
"Lithuania","2021-08",6.7
"Lithuania","2021-09",6.7
"Lithuania","2021-10",6.5
"Lithuania","2021-11",6.6
"Lithuania","2021-12",6.4
"Lithuania","2022-01",6.3
"Lithuania","2022-02",6.1
"Lithuania","2022-03",5.7
"Lithuania","2022-04",5.5
"Lithuania","2022-05",5.5
"Lithuania","2022-06",5.7
"Lithuania","2022-07",6
"Lithuania","2022-08",6.2
"Lithuania","2022-09",6.1
"Lithuania","2022-10",5.9
"Lithuania","2022-11",5.9
"Lithuania","2022-12",6.3
"Lithuania","2023-01",6.8
"Lithuania","2023-02",7.1
"Lithuania","2023-03",6.9
"Lithuania","2023-04",6.2
"Lithuania","2023-05",6.1
"Lithuania","2023-06",6.3
"Lithuania","2023-07",6.5
"Lithuania","2023-08",7.1
"Lithuania","2023-09",7.3
"Lithuania","2023-10",7.3
"Lithuania","2023-11",7.3
"Lithuania","2023-12",7.2
"Lithuania","2024-01",7.4
"Lithuania","2024-02",7.4
"Lithuania","2024-03",7.3
"Lithuania","2024-04",7.3
"Lithuania","2024-05",7.2
"Lithuania","2024-06",7.1
"Lithuania","2024-07",7.5
"Lithuania","2024-08",7.5
"Lithuania","2024-09",7.2
"Lithuania","2024-10",6.9
"Lithuania","2024-11",6.5
"Lithuania","2024-12",6.4
"Lithuania","2025-01",6.5
"Lithuania","2025-02",6.4
"Lithuania","2025-03",6.3
"Lithuania","2025-04",7
"Lithuania","2025-05",7.1
"Lithuania","2025-06",7.1
"Lithuania","2025-07",6.7
"Lithuania","2025-08",6.8
"Lithuania","2025-09",6.5
"Lithuania","2025-10",6.5
"Lithuania","2025-11",6.7
"Lithuania","2025-12",6.6
"Luxembourg","1983-01",3.3
"Luxembourg","1983-02",3.3
"Luxembourg","1983-03",3.2
"Luxembourg","1983-04",3.3
"Luxembourg","1983-05",3.5
"Luxembourg","1983-06",3.6
"Luxembourg","1983-07",3.6
"Luxembourg","1983-08",3.7
"Luxembourg","1983-09",3.5
"Luxembourg","1983-10",3.3
"Luxembourg","1983-11",3.4
"Luxembourg","1983-12",3.3
"Luxembourg","1984-01",3.3
"Luxembourg","1984-02",3.3
"Luxembourg","1984-03",3.2
"Luxembourg","1984-04",3
"Luxembourg","1984-05",2.9
"Luxembourg","1984-06",2.9
"Luxembourg","1984-07",3
"Luxembourg","1984-08",3
"Luxembourg","1984-09",2.9
"Luxembourg","1984-10",3
"Luxembourg","1984-11",3
"Luxembourg","1984-12",2.8
"Luxembourg","1985-01",2.8
"Luxembourg","1985-02",2.8
"Luxembourg","1985-03",2.9
"Luxembourg","1985-04",3
"Luxembourg","1985-05",3
"Luxembourg","1985-06",3
"Luxembourg","1985-07",3
"Luxembourg","1985-08",2.9
"Luxembourg","1985-09",2.8
"Luxembourg","1985-10",2.8
"Luxembourg","1985-11",2.8
"Luxembourg","1985-12",2.8
"Luxembourg","1986-01",2.8
"Luxembourg","1986-02",2.8
"Luxembourg","1986-03",2.7
"Luxembourg","1986-04",2.7
"Luxembourg","1986-05",2.7
"Luxembourg","1986-06",2.7
"Luxembourg","1986-07",2.5
"Luxembourg","1986-08",2.5
"Luxembourg","1986-09",2.4
"Luxembourg","1986-10",2.3
"Luxembourg","1986-11",2.3
"Luxembourg","1986-12",2.4
"Luxembourg","1987-01",2.4
"Luxembourg","1987-02",2.5
"Luxembourg","1987-03",2.6
"Luxembourg","1987-04",2.6
"Luxembourg","1987-05",2.6
"Luxembourg","1987-06",2.5
"Luxembourg","1987-07",2.5
"Luxembourg","1987-08",2.4
"Luxembourg","1987-09",2.4
"Luxembourg","1987-10",2.3
"Luxembourg","1987-11",2.3
"Luxembourg","1987-12",2.3
"Luxembourg","1988-01",2.3
"Luxembourg","1988-02",2.2
"Luxembourg","1988-03",2.2
"Luxembourg","1988-04",2.1
"Luxembourg","1988-05",2
"Luxembourg","1988-06",2
"Luxembourg","1988-07",2
"Luxembourg","1988-08",1.9
"Luxembourg","1988-09",1.9
"Luxembourg","1988-10",1.8
"Luxembourg","1988-11",1.8
"Luxembourg","1988-12",1.8
"Luxembourg","1989-01",1.7
"Luxembourg","1989-02",1.7
"Luxembourg","1989-03",1.7
"Luxembourg","1989-04",1.8
"Luxembourg","1989-05",1.7
"Luxembourg","1989-06",1.8
"Luxembourg","1989-07",1.8
"Luxembourg","1989-08",1.9
"Luxembourg","1989-09",1.9
"Luxembourg","1989-10",1.9
"Luxembourg","1989-11",1.8
"Luxembourg","1989-12",1.8
"Luxembourg","1990-01",1.8
"Luxembourg","1990-02",1.8
"Luxembourg","1990-03",1.7
"Luxembourg","1990-04",1.7
"Luxembourg","1990-05",1.7
"Luxembourg","1990-06",1.7
"Luxembourg","1990-07",1.6
"Luxembourg","1990-08",1.6
"Luxembourg","1990-09",1.5
"Luxembourg","1990-10",1.6
"Luxembourg","1990-11",1.6
"Luxembourg","1990-12",1.6
"Luxembourg","1991-01",1.6
"Luxembourg","1991-02",1.5
"Luxembourg","1991-03",1.4
"Luxembourg","1991-04",1.5
"Luxembourg","1991-05",1.6
"Luxembourg","1991-06",1.6
"Luxembourg","1991-07",1.6
"Luxembourg","1991-08",1.7
"Luxembourg","1991-09",1.7
"Luxembourg","1991-10",1.8
"Luxembourg","1991-11",1.8
"Luxembourg","1991-12",1.8
"Luxembourg","1992-01",1.8
"Luxembourg","1992-02",1.9
"Luxembourg","1992-03",2
"Luxembourg","1992-04",2
"Luxembourg","1992-05",2.1
"Luxembourg","1992-06",2
"Luxembourg","1992-07",2.1
"Luxembourg","1992-08",2.1
"Luxembourg","1992-09",2.2
"Luxembourg","1992-10",2.2
"Luxembourg","1992-11",2.2
"Luxembourg","1992-12",2.2
"Luxembourg","1993-01",2.2
"Luxembourg","1993-02",2.2
"Luxembourg","1993-03",2.3
"Luxembourg","1993-04",2.4
"Luxembourg","1993-05",2.4
"Luxembourg","1993-06",2.5
"Luxembourg","1993-07",2.7
"Luxembourg","1993-08",2.8
"Luxembourg","1993-09",2.9
"Luxembourg","1993-10",2.9
"Luxembourg","1993-11",3
"Luxembourg","1993-12",3
"Luxembourg","1994-01",3.1
"Luxembourg","1994-02",3.2
"Luxembourg","1994-03",3.3
"Luxembourg","1994-04",3.4
"Luxembourg","1994-05",3.3
"Luxembourg","1994-06",3.2
"Luxembourg","1994-07",3.2
"Luxembourg","1994-08",3.1
"Luxembourg","1994-09",3.1
"Luxembourg","1994-10",3.1
"Luxembourg","1994-11",3
"Luxembourg","1994-12",2.9
"Luxembourg","1995-01",2.9
"Luxembourg","1995-02",2.9
"Luxembourg","1995-03",2.8
"Luxembourg","1995-04",2.8
"Luxembourg","1995-05",2.8
"Luxembourg","1995-06",2.8
"Luxembourg","1995-07",2.8
"Luxembourg","1995-08",2.8
"Luxembourg","1995-09",2.9
"Luxembourg","1995-10",2.9
"Luxembourg","1995-11",2.9
"Luxembourg","1995-12",2.9
"Luxembourg","1996-01",3
"Luxembourg","1996-02",3
"Luxembourg","1996-03",3.1
"Luxembourg","1996-04",3.1
"Luxembourg","1996-05",3.1
"Luxembourg","1996-06",3
"Luxembourg","1996-07",2.9
"Luxembourg","1996-08",2.8
"Luxembourg","1996-09",2.8
"Luxembourg","1996-10",2.8
"Luxembourg","1996-11",2.8
"Luxembourg","1996-12",2.8
"Luxembourg","1997-01",2.7
"Luxembourg","1997-02",2.6
"Luxembourg","1997-03",2.6
"Luxembourg","1997-04",2.5
"Luxembourg","1997-05",2.6
"Luxembourg","1997-06",2.7
"Luxembourg","1997-07",2.7
"Luxembourg","1997-08",2.7
"Luxembourg","1997-09",2.8
"Luxembourg","1997-10",2.8
"Luxembourg","1997-11",2.8
"Luxembourg","1997-12",2.9
"Luxembourg","1998-01",2.8
"Luxembourg","1998-02",2.8
"Luxembourg","1998-03",2.8
"Luxembourg","1998-04",2.8
"Luxembourg","1998-05",2.8
"Luxembourg","1998-06",2.7
"Luxembourg","1998-07",2.7
"Luxembourg","1998-08",2.6
"Luxembourg","1998-09",2.6
"Luxembourg","1998-10",2.6
"Luxembourg","1998-11",2.5
"Luxembourg","1998-12",2.4
"Luxembourg","1999-01",2.4
"Luxembourg","1999-02",2.4
"Luxembourg","1999-03",2.4
"Luxembourg","1999-04",2.4
"Luxembourg","1999-05",2.4
"Luxembourg","1999-06",2.4
"Luxembourg","1999-07",2.4
"Luxembourg","1999-08",2.4
"Luxembourg","1999-09",2.4
"Luxembourg","1999-10",2.4
"Luxembourg","1999-11",2.4
"Luxembourg","1999-12",2.4
"Luxembourg","2000-01",2.3
"Luxembourg","2000-02",2.3
"Luxembourg","2000-03",2.3
"Luxembourg","2000-04",2.3
"Luxembourg","2000-05",2.3
"Luxembourg","2000-06",2.3
"Luxembourg","2000-07",2.2
"Luxembourg","2000-08",2.2
"Luxembourg","2000-09",2.2
"Luxembourg","2000-10",2.1
"Luxembourg","2000-11",2.1
"Luxembourg","2000-12",2
"Luxembourg","2001-01",1.9
"Luxembourg","2001-02",1.9
"Luxembourg","2001-03",1.9
"Luxembourg","2001-04",1.9
"Luxembourg","2001-05",1.8
"Luxembourg","2001-06",1.8
"Luxembourg","2001-07",1.8
"Luxembourg","2001-08",1.9
"Luxembourg","2001-09",1.9
"Luxembourg","2001-10",2
"Luxembourg","2001-11",2
"Luxembourg","2001-12",2
"Luxembourg","2002-01",2.2
"Luxembourg","2002-02",2.2
"Luxembourg","2002-03",2.2
"Luxembourg","2002-04",2.3
"Luxembourg","2002-05",2.4
"Luxembourg","2002-06",2.5
"Luxembourg","2002-07",2.6
"Luxembourg","2002-08",2.7
"Luxembourg","2002-09",2.7
"Luxembourg","2002-10",2.9
"Luxembourg","2002-11",3
"Luxembourg","2002-12",3.1
"Luxembourg","2003-01",3.2
"Luxembourg","2003-02",3.3
"Luxembourg","2003-03",3.4
"Luxembourg","2003-04",3.5
"Luxembourg","2003-05",3.6
"Luxembourg","2003-06",3.7
"Luxembourg","2003-07",3.8
"Luxembourg","2003-08",3.9
"Luxembourg","2003-09",4.1
"Luxembourg","2003-10",4.2
"Luxembourg","2003-11",4.3
"Luxembourg","2003-12",4.4
"Luxembourg","2004-01",4.6
"Luxembourg","2004-02",4.7
"Luxembourg","2004-03",4.9
"Luxembourg","2004-04",5
"Luxembourg","2004-05",5
"Luxembourg","2004-06",5
"Luxembourg","2004-07",5.1
"Luxembourg","2004-08",5.1
"Luxembourg","2004-09",5.1
"Luxembourg","2004-10",4.9
"Luxembourg","2004-11",5
"Luxembourg","2004-12",4.9
"Luxembourg","2005-01",4.7
"Luxembourg","2005-02",4.8
"Luxembourg","2005-03",4.7
"Luxembourg","2005-04",4.7
"Luxembourg","2005-05",4.7
"Luxembourg","2005-06",4.6
"Luxembourg","2005-07",4.5
"Luxembourg","2005-08",4.5
"Luxembourg","2005-09",4.6
"Luxembourg","2005-10",4.6
"Luxembourg","2005-11",4.6
"Luxembourg","2005-12",4.7
"Luxembourg","2006-01",4.5
"Luxembourg","2006-02",4.5
"Luxembourg","2006-03",4.7
"Luxembourg","2006-04",4.6
"Luxembourg","2006-05",4.5
"Luxembourg","2006-06",4.5
"Luxembourg","2006-07",4.5
"Luxembourg","2006-08",4.6
"Luxembourg","2006-09",4.7
"Luxembourg","2006-10",4.6
"Luxembourg","2006-11",4.6
