"month","neer","geo","currency","dln_neer"
"2008-01",259.46,"HU","HUF",2.23318386271405
"2008-02",264.15,"HU","HUF",1.79145754674579
"2008-03",259.43,"HU","HUF",-1.80302069116314
"2008-04",253.32,"HU","HUF",-2.3833405050464
"2008-05",241.33,"HU","HUF",-4.84882201807073
"2008-06",235.43,"HU","HUF",-2.47516621106634
"2008-07",231.26,"HU","HUF",-1.78710106560427
"2008-08",237.68,"HU","HUF",2.73826124535361
"2008-09",242.83,"HU","HUF",2.143637888262
"2008-10",261.43,"HU","HUF",7.38049512091257
"2008-11",259.56,"HU","HUF",-0.717867149313012
"2008-12",266.7,"HU","HUF",2.71365414350013
"2009-01",299.08,"HU","HUF",11.4586664943746
"2009-02",300.46,"HU","HUF",0.460353750256282
"2009-03",308.18,"HU","HUF",2.53693942194291
"2009-04",289.73,"HU","HUF",-6.17345730377528
"2009-05",282.48,"HU","HUF",-2.53417031958234
"2009-06",271.55,"HU","HUF",-3.94614671392768
"2009-07",266.53,"HU","HUF",-1.86594768540491
"2009-08",271.85,"HU","HUF",1.97636359651252
"2009-09",269.7,"HU","HUF",-0.794021344624607
"2009-10",273.39,"HU","HUF",1.35891170304614
"2009-11",273.88,"HU","HUF",0.179070707671691
"2009-12",270.42,"HU","HUF",-1.27137483222501
"2010-01",271.15,"HU","HUF",0.269586735645699
"2010-02",269.9,"HU","HUF",-0.462065326311034
"2010-03",265.75,"HU","HUF",-1.54955028019019
"2010-04",266.82,"HU","HUF",0.40182565286031
"2010-05",275.53,"HU","HUF",3.21222418358653
"2010-06",286,"HU","HUF",3.7295295233327
"2010-07",285.62,"HU","HUF",-0.132955479506514
"2010-08",287.68,"HU","HUF",0.718649525846793
"2010-09",275.75,"HU","HUF",-4.23540931496431
"2010-10",271.76,"HU","HUF",-1.45753342812833
"2010-11",284.18,"HU","HUF",4.4688516357601
"2010-12",277.95,"HU","HUF",-2.21665988104514
"2011-01",273.85,"HU","HUF",-1.48607301697483
"2011-02",270.72,"HU","HUF",-1.14954348118719
"2011-03",265.72,"HU","HUF",-1.86419536208176
"2011-04",264.5,"HU","HUF",-0.460187149868663
"2011-05",266.85,"HU","HUF",0.884545148159965
"2011-06",266.11,"HU","HUF",-0.277694564521891
"2011-07",269.97,"HU","HUF",1.4401084579232
"2011-08",272,"HU","HUF",0.749122458203111
"2011-09",292.55,"HU","HUF",7.28335259382478
"2011-10",303.55,"HU","HUF",3.69107493421978
"2011-11",307.63,"HU","HUF",1.33514205581546
"2011-12",314.58,"HU","HUF",2.23406536778983
"2012-01",293.91,"HU","HUF",-6.79648177878356
"2012-02",288.71,"HU","HUF",-1.7850873923094
"2012-03",294.92,"HU","HUF",2.1281409019883
"2012-04",286.75,"HU","HUF",-2.80933771119694
"2012-05",301.65,"HU","HUF",5.06566488772906
"2012-06",287.77,"HU","HUF",-4.71058549216705
"2012-07",278.94,"HU","HUF",-3.11648450345521
"2012-08",283.65,"HU","HUF",1.67443788420281
"2012-09",284.89,"HU","HUF",0.43620570801659
"2012-10",284.05,"HU","HUF",-0.295286184960641
"2012-11",281.03,"HU","HUF",-1.06888538021641
"2012-12",292.3,"HU","HUF",3.93192469162287
"2013-01",292.27,"HU","HUF",-0.0102639547107763
"2013-02",295.8,"HU","HUF",1.20055177066067
"2013-03",304.42,"HU","HUF",2.87247765748218
"2013-04",300.12,"HU","HUF",-1.42259321739928
"2013-05",296.11,"HU","HUF",-1.34513877660583
"2013-06",294.85,"HU","HUF",-0.426425446495671
"2013-07",299.67,"HU","HUF",1.62151167656548
"2013-08",300.78,"HU","HUF",0.369723129129884
"2013-09",298.15,"HU","HUF",-0.878238493435202
"2013-10",294.89,"HU","HUF",-1.09943101227667
"2013-11",301.1,"HU","HUF",2.08400300413398
"2013-12",297.04,"HU","HUF",-1.35756256188637
"2014-01",313.26,"HU","HUF",5.31667067816919
"2014-02",310.45,"HU","HUF",-0.901065883961483
"2014-03",307.18,"HU","HUF",-1.05889628234195
"2014-04",307.63,"HU","HUF",0.14638671471161
"2014-05",302.81,"HU","HUF",-1.57922160175454
"2014-06",309.3,"HU","HUF",2.12061335739717
"2014-07",312.96,"HU","HUF",1.17637071554277
"2014-08",315.02,"HU","HUF",0.656074202713697
"2014-09",310.57,"HU","HUF",-1.42268100743337
"2014-10",308.26,"HU","HUF",-0.746573608068157
"2014-11",306.81,"HU","HUF",-0.471491923254241
"2014-12",315.54,"HU","HUF",2.80567933432767
"2015-01",312.03,"HU","HUF",-1.11861197961565
"2015-02",303.03,"HU","HUF",-2.92675265239488
"2015-03",299.43,"HU","HUF",-1.1951143142598
"2015-04",302.81,"HU","HUF",1.12248787504479
"2015-05",308.9,"HU","HUF",1.99120538074835
"2015-06",314.93,"HU","HUF",1.93327919838584
"2015-07",308.3,"HU","HUF",-2.12770570162899
"2015-08",314.7,"HU","HUF",2.05464691782566
"2015-09",313.45,"HU","HUF",-0.397994635038401
"2015-10",309.9,"HU","HUF",-1.13901929262745
"2015-11",311.58,"HU","HUF",0.540646229057984
"2015-12",315.98,"HU","HUF",1.40227933604207
"2016-01",312.03,"HU","HUF",-1.25795834115516
"2016-02",311.26,"HU","HUF",-0.247076125628798
"2016-03",314.12,"HU","HUF",0.91465027298101
"2016-04",312.23,"HU","HUF",-0.603498279334769
"2016-05",314.11,"HU","HUF",0.60031473190767
"2016-06",317.06,"HU","HUF",0.934778738267905
"2016-07",312.19,"HU","HUF",-1.54790535962652
"2016-08",310.34,"HU","HUF",-0.59435061634785
"2016-09",309.79,"HU","HUF",-0.177382208315091
"2016-10",308.44,"HU","HUF",-0.436731360742737
"2016-11",311.51,"HU","HUF",0.990410547619813
"2016-12",309.83,"HU","HUF",-0.540768047773899
"2017-01",310.64,"HU","HUF",0.26109254601927
"2017-02",308.25,"HU","HUF",-0.77235433789582
"2017-03",307.62,"HU","HUF",-0.204588702078912
"2017-04",312.38,"HU","HUF",1.53551404059122
"2017-05",307.2,"HU","HUF",-1.67213941560593
"2017-06",308.97,"HU","HUF",0.574518353230324
"2017-07",304.62,"HU","HUF",-1.41790866184621
"2017-08",306.63,"HU","HUF",0.65767108217365
"2017-09",310.67,"HU","HUF",1.30894465645586
"2017-10",311.64,"HU","HUF",0.311741988900405
"2017-11",312.77,"HU","HUF",0.361942068064991
"2017-12",310.33,"HU","HUF",-0.783184873059728
"2018-01",310.65,"HU","HUF",0.103062909699236
"2018-02",313.93,"HU","HUF",1.05031546096734
"2018-03",312.13,"HU","HUF",-0.575026342467755
"2018-04",313.55,"HU","HUF",0.453906929433145
"2018-05",318.89,"HU","HUF",1.68873787429051
"2018-06",329.77,"HU","HUF",3.35492260353281
"2018-07",320.43,"HU","HUF",-2.87315979975489
"2018-08",326.25,"HU","HUF",1.80001148671893
"2018-09",324.37,"HU","HUF",-0.577911909373974
"2018-10",325.1,"HU","HUF",0.224798776669566
"2018-11",323.62,"HU","HUF",-0.456283933819712
"2018-12",320.98,"HU","HUF",-0.819117207865183
"2019-01",315.88,"HU","HUF",-1.60164212636298
"2019-02",315.96,"HU","HUF",0.0253228666837302
"2019-03",321.05,"HU","HUF",1.598125094384
"2019-04",322.97,"HU","HUF",0.596256541208717
"2019-05",324.34,"HU","HUF",0.42329086390831
"2019-06",323.39,"HU","HUF",-0.293332308579242
"2019-07",326.48,"HU","HUF",0.950966589211433
"2019-08",331.07,"HU","HUF",1.39611422832306
"2019-09",334.83,"HU","HUF",1.12931069549527
"2019-10",328.7,"HU","HUF",-1.84774596655597
"2019-11",333.82,"HU","HUF",1.54564448800976
"2019-12",330.53,"HU","HUF",-0.990449881977362
"2020-01",337.05,"HU","HUF",1.95338605689503
"2020-02",337.57,"HU","HUF",0.154160891460098
"2020-03",360.02,"HU","HUF",6.43866892485097
"2020-04",352.72,"HU","HUF",-2.04850444128759
"2020-05",348.73,"HU","HUF",-1.13765572287985
"2020-06",356.58,"HU","HUF",2.22606347857397
"2020-07",344.95,"HU","HUF",-3.31591396145061
"2020-08",354.54,"HU","HUF",2.74216955935209
"2020-09",365.53,"HU","HUF",3.05271805792344
"2020-10",367.45,"HU","HUF",0.523889981000725
"2020-11",359.59,"HU","HUF",-2.16227614403905
"2020-12",363.89,"HU","HUF",1.18871306290957
"2021-01",358.39,"HU","HUF",-1.52298452377861
"2021-02",361.43,"HU","HUF",0.84466063018116
"2021-03",363.27,"HU","HUF",0.507797420677392
"2021-04",359.86,"HU","HUF",-0.943129251001196
"2021-05",347.61,"HU","HUF",-3.46339052472926
"2021-06",351.68,"HU","HUF",1.1640509538176
"2021-07",357.2,"HU","HUF",1.55741777870873
"2021-08",348.8,"HU","HUF",-2.3797156967519
"2021-09",360.19,"HU","HUF",3.2132977967402
"2021-10",360,"HU","HUF",-0.0527638552070719
"2021-11",365.68,"HU","HUF",1.56546025733331
"2021-12",369.19,"HU","HUF",0.955278264792092
"2022-01",357.19,"HU","HUF",-3.30435635816642
"2022-02",369.72,"HU","HUF",3.44781093068312
"2022-03",369.77,"HU","HUF",0.0135228333246751
"2022-04",378.71,"HU","HUF",2.3889549955511
"2022-05",396.2,"HU","HUF",4.51483935791162
"2022-06",397.04,"HU","HUF",0.211789701473464
"2022-07",404.8,"HU","HUF",1.93560866940707
"2022-08",402.8,"HU","HUF",-0.495295712884847
"2022-09",422.18,"HU","HUF",4.69916025335166
"2022-10",409.65,"HU","HUF",-3.01286267901002
"2022-11",408.4,"HU","HUF",-0.305605029731382
"2022-12",400.87,"HU","HUF",-1.860990107091
"2023-01",390.91,"HU","HUF",-2.51598307576257
"2023-02",377.68,"HU","HUF",-3.44300782239433
"2023-03",379.5,"HU","HUF",0.480732059765376
"2023-04",373.78,"HU","HUF",-1.51872077935282
"2023-05",370.85,"HU","HUF",-0.786972085958926
"2023-06",371.93,"HU","HUF",0.290799634098793
"2023-07",386.93,"HU","HUF",3.95381335927567
"2023-08",380.13,"HU","HUF",-1.77304986373858
"2023-09",389.5,"HU","HUF",2.43505658318766
"2023-10",382.13,"HU","HUF",-1.91030004618229
"2023-11",380.75,"HU","HUF",-0.361787307370864
"2023-12",382.8,"HU","HUF",0.536966780352799
"2024-01",384.9,"HU","HUF",0.547090071090128
"2024-02",393.48,"HU","HUF",2.20466803548565
"2024-03",395.26,"HU","HUF",0.451353556773171
"2024-04",390.68,"HU","HUF",-1.16549656330127
"2024-05",388.83,"HU","HUF",-0.474658047588239
"2024-06",395.1,"HU","HUF",1.59966673139511
"2024-07",395.78,"HU","HUF",0.171960390341308
"2024-08",392.53,"HU","HUF",-0.824553389813776
"2024-09",396.88,"HU","HUF",1.10210005701736
"2024-10",408.28,"HU","HUF",2.83192455425043
"2024-11",411.75,"HU","HUF",0.846315552245169
"2024-12",411.35,"HU","HUF",-0.0971935442810157
"2025-01",407.95,"HU","HUF",-0.829981574013061
"2025-02",399.5,"HU","HUF",-2.09308526684797
"2025-03",402.35,"HU","HUF",0.710859138581288
"2025-04",404.08,"HU","HUF",0.429052156765497
"2025-05",403.6,"HU","HUF",-0.118858968034274
"2025-06",399.8,"HU","HUF",-0.945986641315422
"2025-07",400,"HU","HUF",0.050012504168162
"2025-08",396.9,"HU","HUF",-0.778018731896246
"2025-09",390.26,"HU","HUF",-1.68711761221667
"2025-10",388.1,"HU","HUF",-0.555014529199216
"2025-11",381.43,"HU","HUF",-1.73356907245399
"2025-12",385.15,"HU","HUF",0.970552114865431
"2026-01",380.7,"HU","HUF",-1.16212054105231
"2026-02",376.63,"HU","HUF",-1.07483902212637
"1999-01",4.161,"PL","PLN",NA
"1999-02",4.3482,"PL","PLN",4.40065363603495
"1999-03",4.2947,"PL","PLN",-1.23802620257003
"1999-04",4.1883,"PL","PLN",-2.50867806548785
"1999-05",4.1518,"PL","PLN",-0.875294853401787
"1999-06",4.058,"PL","PLN",-2.28517337429341
"1999-07",4.1279,"PL","PLN",1.70785616760118
"1999-08",4.2084,"PL","PLN",1.93137248723609
"1999-09",4.3687,"PL","PLN",3.73829540611779
"1999-10",4.415,"PL","PLN",1.05423520427499
"1999-11",4.3298,"PL","PLN",-1.94864824847305
"1999-12",4.1587,"PL","PLN",-4.0318826136321
"2000-01",4.1153,"PL","PLN",-1.04907899534863
"2000-02",4.0335,"PL","PLN",-2.00772500864936
"2000-03",3.9632,"PL","PLN",-1.7582705641934
"2000-04",4.0607,"PL","PLN",2.43035927922368
"2000-05",4.0875,"PL","PLN",0.657816367817698
"2000-06",4.1835,"PL","PLN",2.32146805301445
"2000-07",4.011,"PL","PLN",-4.21076299656005
"2000-08",3.906,"PL","PLN",-2.65267543334287
"2000-09",3.9825,"PL","PLN",1.93959303475792
"2000-10",3.927,"PL","PLN",-1.40339872061939
"2000-11",3.8783,"PL","PLN",-1.24788623038605
"2000-12",3.8498,"PL","PLN",-0.737571439361395
"2001-01",3.797,"PL","PLN",-1.38099176487327
"2001-02",3.7367,"PL","PLN",-1.60084122668938
"2001-03",3.6062,"PL","PLN",-3.55482826226408
"2001-04",3.5254,"PL","PLN",-2.2660681356415
"2001-05",3.393,"PL","PLN",-3.82794192016229
"2001-06",3.3696,"PL","PLN",-0.692044284457372
"2001-07",3.7103,"PL","PLN",9.63186929263189
"2001-08",3.8712,"PL","PLN",4.24518006131336
"2001-09",3.8598,"PL","PLN",-0.294916783409915
"2001-10",3.705,"PL","PLN",-4.09321099148223
"2001-11",3.6255,"PL","PLN",-2.16910489185398
"2001-12",3.4953,"PL","PLN",-3.65730009176424
"2002-01",3.5987,"PL","PLN",2.91534602227672
"2002-02",3.6475,"PL","PLN",1.34693322801684
"2002-03",3.5902,"PL","PLN",-1.58340901599712
"2002-04",3.6037,"PL","PLN",0.375318418304027
"2002-05",3.7783,"PL","PLN",4.7313077582569
"2002-06",4.0598,"PL","PLN",7.18595382960885
"2002-07",4.0925,"PL","PLN",0.802231894662264
"2002-08",4.072,"PL","PLN",-0.50217510149313
"2002-09",4.0926,"PL","PLN",0.50461856583699
"2002-10",3.9777,"PL","PLN",-2.84767020999459
"2002-11",3.986,"PL","PLN",0.208445898395748
"2002-12",4.021,"PL","PLN",0.874240612453381
"2003-01",4.1345,"PL","PLN",2.78357742649473
"2003-02",4.2148,"PL","PLN",1.92357385631514
"2003-03",4.42,"PL","PLN",4.7537555346371
"2003-04",4.268,"PL","PLN",-3.49943626500999
"2003-05",4.4072,"PL","PLN",3.20942337368628
"2003-06",4.4775,"PL","PLN",1.58252877763603
"2003-07",4.3728,"PL","PLN",-2.36613187610635
"2003-08",4.359,"PL","PLN",-0.316086293541096
"2003-09",4.6227,"PL","PLN",5.87362767175248
"2003-10",4.7002,"PL","PLN",1.66261110283605
"2003-11",4.7047,"PL","PLN",0.0956948046955564
"2003-12",4.7019,"PL","PLN",-0.059532670310114
"2004-01",4.7749,"PL","PLN",1.54063489590259
"2004-02",4.8721,"PL","PLN",2.01520243434905
"2004-03",4.7336,"PL","PLN",-2.88390432681644
"2004-04",4.8108,"PL","PLN",1.61773780739773
"2004-05",4.6455,"PL","PLN",-3.49643813550944
"2004-06",4.5236,"PL","PLN",-2.65908720841952
"2004-07",4.3916,"PL","PLN",-2.96145116365947
"2004-08",4.4582,"PL","PLN",1.50514717462547
"2004-09",4.3797,"PL","PLN",-1.77648682327882
"2004-10",4.3248,"PL","PLN",-1.26143323518606
"2004-11",4.2075,"PL","PLN",-2.74972494572221
"2004-12",4.0845,"PL","PLN",-2.96693252830371
"2005-01",4.0806,"PL","PLN",-0.0955285372276071
"2005-02",3.9066,"PL","PLN",-4.35766059387765
"2005-03",4.0807,"PL","PLN",4.36011118385733
"2005-04",4.2715,"PL","PLN",4.56965112822285
"2005-05",4.116,"PL","PLN",-3.70832356377331
"2005-06",4.0388,"PL","PLN",-1.8934199823774
"2005-07",4.0715,"PL","PLN",0.806386377702006
"2005-08",4.0315,"PL","PLN",-0.987296678210936
"2005-09",3.9185,"PL","PLN",-2.84295876321576
"2005-10",3.9791,"PL","PLN",1.53467355609067
"2005-11",3.9085,"PL","PLN",-1.79019943934406
"2005-12",3.86,"PL","PLN",-1.24864852015087
"2006-01",3.8377,"PL","PLN",-0.579395465763777
"2006-02",3.7875,"PL","PLN",-1.31670579836141
"2006-03",3.9425,"PL","PLN",4.01088690195688
"2006-04",3.8747,"PL","PLN",-1.73467994016177
"2006-05",3.9367,"PL","PLN",1.58745684523824
"2006-06",4.0546,"PL","PLN",2.95092301461353
"2006-07",3.9365,"PL","PLN",-2.95600354095715
"2006-08",3.9378,"PL","PLN",0.0330188083210059
"2006-09",3.9713,"PL","PLN",0.847130529091111
"2006-10",3.8731,"PL","PLN",-2.50382770392659
"2006-11",3.8113,"PL","PLN",-1.60848816875387
"2006-12",3.831,"PL","PLN",0.515552742881042
"2007-01",3.9274,"PL","PLN",2.4851763615481
"2007-02",3.9181,"PL","PLN",-0.237078691122017
"2007-03",3.8668,"PL","PLN",-1.31795508144594
"2007-04",3.781,"PL","PLN",-2.24387666995174
"2007-05",3.8152,"PL","PLN",0.900456309308151
"2007-06",3.7677,"PL","PLN",-1.25283522918238
"2007-07",3.789,"PL","PLN",0.563739632641025
"2007-08",3.8162,"PL","PLN",0.715303107764043
"2007-09",3.773,"PL","PLN",-1.13847221319308
"2007-10",3.6377,"PL","PLN",-3.65188271781929
"2007-11",3.6133,"PL","PLN",-0.673013159539249
"2007-12",3.5935,"PL","PLN",-0.549482428222792
"2008-01",3.6244,"PL","PLN",0.856209943940822
"2008-02",3.5305,"PL","PLN",-2.6249253391504
"2008-03",3.522,"PL","PLN",-0.241049390025028
"2008-04",3.4515,"PL","PLN",-2.02200909126211
"2008-05",3.3749,"PL","PLN",-2.24432249054958
"2008-06",3.3513,"PL","PLN",-0.701736399312192
"2008-07",3.2063,"PL","PLN",-4.4230705905516
"2008-08",3.3508,"PL","PLN",4.4081498940258
"2008-09",3.3967,"PL","PLN",1.36052487635427
"2008-10",3.5966,"PL","PLN",5.71845826878992
"2008-11",3.7748,"PL","PLN",4.83584464160816
"2008-12",4.1535,"PL","PLN",9.56039511319484
"2009-01",4.462,"PL","PLN",7.16457437133513
"2009-02",4.703,"PL","PLN",5.26035069525703
"2009-03",4.6885,"PL","PLN",-0.308790108536816
"2009-04",4.3993,"PL","PLN",-6.36672645187193
"2009-05",4.4762,"PL","PLN",1.73290348450685
"2009-06",4.452,"PL","PLN",-0.542103879059375
"2009-07",4.159,"PL","PLN",-6.80787726525238
"2009-08",4.104,"PL","PLN",-1.33125528923059
"2009-09",4.2295,"PL","PLN",3.01216748934636
"2009-10",4.241,"PL","PLN",0.271530773052131
"2009-11",4.1441,"PL","PLN",-2.31134545522949
"2009-12",4.1045,"PL","PLN",-0.960170313397479
"2010-01",4.0463,"PL","PLN",-1.42810495034247
"2010-02",3.9698,"PL","PLN",-1.90871677064188
"2010-03",3.8673,"PL","PLN",-2.61591264613086
"2010-04",3.9163,"PL","PLN",1.25907413834032
"2010-05",4.0791,"PL","PLN",4.07290453291782
"2010-06",4.147,"PL","PLN",1.65088054166311
"2010-07",4.0085,"PL","PLN",-3.3968074763375
"2010-08",4.0135,"PL","PLN",0.124657208862522
"2010-09",3.9847,"PL","PLN",-0.720165148982876
"2010-10",3.982,"PL","PLN",-0.0677821457661043
"2010-11",4.0692,"PL","PLN",2.16622142954517
"2010-12",3.975,"PL","PLN",-2.34216718311611
"2011-01",3.9362,"PL","PLN",-0.980895719909536
"2011-02",3.9548,"PL","PLN",0.471424013364086
"2011-03",4.0106,"PL","PLN",1.40108250199553
"2011-04",3.9356,"PL","PLN",-1.88775080513228
"2011-05",3.9558,"PL","PLN",0.511950835569874
"2011-06",3.9903,"PL","PLN",0.868355968005119
"2011-07",4.0086,"PL","PLN",0.457563713212639
"2011-08",4.1481,"PL","PLN",3.42083449031954
"2011-09",4.405,"PL","PLN",6.0089861307598
"2011-10",4.3447,"PL","PLN",-1.37835479336665
"2011-11",4.508,"PL","PLN",3.68968847230535
"2011-12",4.458,"PL","PLN",-1.11533612138528
"2012-01",4.2243,"PL","PLN",-5.38466683544385
"2012-02",4.1212,"PL","PLN",-2.47091835204627
"2012-03",4.1522,"PL","PLN",0.749393117153585
"2012-04",4.1709,"PL","PLN",0.449352560115845
"2012-05",4.3915,"PL","PLN",5.15390145135648
"2012-06",4.2488,"PL","PLN",-3.30342642489827
"2012-07",4.105,"PL","PLN",-3.44308472216606
"2012-08",4.1765,"PL","PLN",1.72678323094322
"2012-09",4.1038,"PL","PLN",-1.75602014763139
"2012-10",4.139,"PL","PLN",0.854083902908531
"2012-11",4.1052,"PL","PLN",-0.81997499771731
"2012-12",4.074,"PL","PLN",-0.762914498480827
"2013-01",4.1945,"PL","PLN",2.91488254995982
"2013-02",4.1515,"PL","PLN",-1.03044285842637
"2013-03",4.1804,"PL","PLN",0.6937221018263
"2013-04",4.1504,"PL","PLN",-0.720222059822362
"2013-05",4.2792,"PL","PLN",3.05613610949156
"2013-06",4.3376,"PL","PLN",1.35551235273608
"2013-07",4.237,"PL","PLN",-2.34657281178419
"2013-08",4.2633,"PL","PLN",0.618803663936607
"2013-09",4.2288,"PL","PLN",-0.812524341590071
"2013-10",4.1783,"PL","PLN",-1.20137996201073
"2013-11",4.206,"PL","PLN",0.660761203272786
"2013-12",4.1543,"PL","PLN",-1.23681348868694
"2014-01",4.2488,"PL","PLN",2.24926477324134
"2014-02",4.1676,"PL","PLN",-1.92962595701607
"2014-03",4.1719,"PL","PLN",0.103123697609431
"2014-04",4.2024,"PL","PLN",0.728422312562871
"2014-05",4.1411,"PL","PLN",-1.4694337629422
"2014-06",4.1568,"PL","PLN",0.378409446595063
"2014-07",4.1691,"PL","PLN",0.295463768436566
"2014-08",4.2171,"PL","PLN",1.14475028451839
"2014-09",4.1776,"PL","PLN",-0.94107690609655
"2014-10",4.2177,"PL","PLN",0.955303680910702
"2014-11",4.1839,"PL","PLN",-0.804612986844955
"2014-12",4.2732,"PL","PLN",2.11191351862106
"2015-01",4.2075,"PL","PLN",-1.54943140067714
"2015-02",4.1524,"PL","PLN",-1.31821667458707
"2015-03",4.0854,"PL","PLN",-1.62668376021144
"2015-04",4.025,"PL","PLN",-1.4894731864312
"2015-05",4.1298,"PL","PLN",2.57040687797097
"2015-06",4.1911,"PL","PLN",1.47342496618188
"2015-07",4.1435,"PL","PLN",-1.14223880050952
"2015-08",4.2289,"PL","PLN",2.04010706517455
"2015-09",4.2448,"PL","PLN",0.37527924426326
"2015-10",4.2644,"PL","PLN",0.460678669284476
"2015-11",4.2721,"PL","PLN",0.180401852944256
"2015-12",4.2639,"PL","PLN",-0.192127519268692
"2016-01",4.4398,"PL","PLN",4.04250959535912
"2016-02",4.3543,"PL","PLN",-1.94454677868845
"2016-03",4.2576,"PL","PLN",-2.24582413563577
"2016-04",4.3965,"PL","PLN",3.2103148595632
"2016-05",4.3865,"PL","PLN",-0.227712725061813
"2016-06",4.4362,"PL","PLN",1.12665115482504
"2016-07",4.363,"PL","PLN",-1.66382599930792
"2016-08",4.3533,"PL","PLN",-0.222571595845289
"2016-09",4.3192,"PL","PLN",-0.786397826107965
"2016-10",4.3278,"PL","PLN",0.198912983360455
"2016-11",4.4483,"PL","PLN",2.74626709615198
"2016-12",4.4103,"PL","PLN",-0.857928636117133
"2017-01",4.3239,"PL","PLN",-1.97849415808635
"2017-02",4.3148,"PL","PLN",-0.210679925589274
"2017-03",4.2265,"PL","PLN",-2.06767461322916
"2017-04",4.2224,"PL","PLN",-0.0970540619922522
"2017-05",4.1712,"PL","PLN",-1.21999225698226
"2017-06",4.2259,"PL","PLN",1.30284916784567
"2017-07",4.2493,"PL","PLN",0.552200761291233
"2017-08",4.2582,"PL","PLN",0.209227228838604
"2017-09",4.3042,"PL","PLN",1.07447544044923
"2017-10",4.244,"PL","PLN",-1.40850694296109
"2017-11",4.1955,"PL","PLN",-1.14936984237495
"2017-12",4.177,"PL","PLN",-0.441923681294898
"2018-01",4.1503,"PL","PLN",-0.641266472854007
"2018-02",4.1781,"PL","PLN",0.667597695852074
"2018-03",4.2106,"PL","PLN",0.774855760929927
"2018-04",4.2264,"PL","PLN",0.374541151365082
"2018-05",4.3058,"PL","PLN",1.86123841771224
"2018-06",4.3732,"PL","PLN",1.55320555331013
"2018-07",4.277,"PL","PLN",-2.22431773334211
"2018-08",4.2913,"PL","PLN",0.333788809377533
"2018-09",4.2774,"PL","PLN",-0.324436896904623
"2018-10",4.3392,"PL","PLN",1.43446509543841
"2018-11",4.29,"PL","PLN",-1.14032663839592
"2018-12",4.3014,"PL","PLN",0.265381816481902
"2019-01",4.2736,"PL","PLN",-0.64839877311853
"2019-02",4.3089,"PL","PLN",0.822608775019051
"2019-03",4.3006,"PL","PLN",-0.192810327459858
"2019-04",4.2868,"PL","PLN",-0.321401399244614
"2019-05",4.2843,"PL","PLN",-0.058335571184509
"2019-06",4.2496,"PL","PLN",-0.813231728493702
"2019-07",4.2912,"PL","PLN",0.974155324529935
"2019-08",4.3812,"PL","PLN",2.07562453622321
"2019-09",4.3782,"PL","PLN",-0.068497844996207
"2019-10",4.2581,"PL","PLN",-2.78146296176565
"2019-11",4.3185,"PL","PLN",1.40850683383673
"2019-12",4.2568,"PL","PLN",-1.43904154381806
"2020-01",4.3009,"PL","PLN",1.03065988243998
"2020-02",4.3259,"PL","PLN",0.579590809673136
"2020-03",4.5506,"PL","PLN",5.06388811797358
"2020-04",4.5336,"PL","PLN",-0.374276652761707
"2020-05",4.4495,"PL","PLN",-1.87245955584927
"2020-06",4.456,"PL","PLN",0.145977231020322
"2020-07",4.4034,"PL","PLN",-1.18745328280478
"2020-08",4.3971,"PL","PLN",-0.14317370777075
"2020-09",4.5462,"PL","PLN",3.33464864640181
"2020-10",4.6222,"PL","PLN",1.6579063043888
"2020-11",4.471,"PL","PLN",-3.32586849752901
"2020-12",4.5597,"PL","PLN",1.96447346365445
"2021-01",4.5304,"PL","PLN",-0.64465960709299
"2021-02",4.5186,"PL","PLN",-0.260802446423414
"2021-03",4.6508,"PL","PLN",2.8837036459092
"2021-04",4.5635,"PL","PLN",-1.89493748375211
"2021-05",4.4856,"PL","PLN",-1.72176071474692
"2021-06",4.5201,"PL","PLN",0.766185166588973
"2021-07",4.5636,"PL","PLN",0.957766824686179
"2021-08",4.5296,"PL","PLN",-0.747815036457911
"2021-09",4.6197,"PL","PLN",1.96961325448417
"2021-10",4.6215,"PL","PLN",0.0389559802355555
"2021-11",4.6639,"PL","PLN",0.913268027231062
"2021-12",4.5969,"PL","PLN",-1.44698447249028
"2022-01",4.5892,"PL","PLN",-0.167644632725228
"2022-02",4.6835,"PL","PLN",2.03399767241974
"2022-03",4.6531,"PL","PLN",-0.651202952462282
"2022-04",4.678,"PL","PLN",0.533700401956172
"2022-05",4.5805,"PL","PLN",-2.10625056888609
"2022-06",4.6904,"PL","PLN",2.37097041947421
"2022-07",4.7375,"PL","PLN",0.999170374067626
"2022-08",4.7283,"PL","PLN",-0.194384054107677
"2022-09",4.8483,"PL","PLN",2.50623981731026
"2022-10",4.7085,"PL","PLN",-2.92587420725896
"2022-11",4.6635,"PL","PLN",-0.960314678319985
"2022-12",4.6808,"PL","PLN",0.370279630710812
"2023-01",4.709,"PL","PLN",0.600653576952825
"2023-02",4.7125,"PL","PLN",0.0742981512711793
"2023-03",4.67,"PL","PLN",-0.905948109332333
"2023-04",4.5815,"PL","PLN",-1.9132616257675
"2023-05",4.5368,"PL","PLN",-0.980453770544965
"2023-06",4.4388,"PL","PLN",-2.18378480734098
"2023-07",4.407,"PL","PLN",-0.718988378442154
"2023-08",4.4673,"PL","PLN",1.35900134222822
"2023-09",4.6283,"PL","PLN",3.54054307660219
"2023-10",4.4405,"PL","PLN",-4.14226473317321
"2023-11",4.349,"PL","PLN",-2.08210491009204
"2023-12",4.3395,"PL","PLN",-0.218679951333889
